Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
251.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
252.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
253.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
254.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
255.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
256.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
257.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
258.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
259.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
260.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
261.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
262.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
263.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
264.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
265.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
266.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
267.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
268.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
269.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
270.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
271.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
272.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
273.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
274.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
275.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
276.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
277.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
278.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
279.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
280.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
281.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
282.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
283.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
284.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
285.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
286.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
287.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
288.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
289.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
290.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
291.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
292.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
293.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
294.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
295.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
296.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
297.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
298.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
299.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
300.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
301.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
302.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
303.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
304.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
305.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
306.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
307.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
308.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
309.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
310.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
311.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
312.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
313.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
314.06,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
315.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
316.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
317.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
318.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
319.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
320.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
321.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
322.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
323.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
324.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
325.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
326.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
327.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
328.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
329.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
330.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
331.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
332.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
333.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
334.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
335.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
336.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
337.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
338.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
339.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
340.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
341.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
342.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
343.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
344.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
345.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
346.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
350.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
355.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
359.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
363.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
368.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
372.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
376.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
381.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
385.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
390.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
395.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
397.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
400.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
406.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
411.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
415.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
418.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
420.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
424.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
425.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
426.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
427.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
428.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
429.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
430.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
431.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
432.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
433.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
434.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
435.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
436.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
437.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
438.05,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
439.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
440.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
441.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
442.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
443.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
444.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
445.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
446.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
447.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
448.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
449.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
450.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
451.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
452.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
453.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
454.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
455.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
456.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
457.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
458.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
459.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
460.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
461.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
462.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
463.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
464.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
465.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
466.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
467.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
468.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
469.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
470.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
471.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
472.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
473.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
474.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
475.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
476.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
477.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
478.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
479.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
480.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
481.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
482.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
483.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
484.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
485.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
486.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
487.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
488.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
489.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
490.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
491.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
492.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
493.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
494.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
495.04,0.0000,52.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
496.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
497.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
498.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
499.04,0.0000,52.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
